# SalesOrderID,OrderDate,DueDate,ShipDate,Delivery Time (in days),Delivery Status,OnlineOrderFlag,CustomerID,ContactID,SalesPersonID,Sales Person,TerritoryID,Country,ShipToAddressID,TotalDue,salesreasonId,Sales Reason
43871,2001-08-01,2001-08-13,2001-08-08,7,On time,0,527,853,281,Shu K Ito,3,US,1076,12430.546,0,#N/A
43872,2001-08-01,2001-08-13,2001-08-08,7,On time,0,240,881,276,Linda C Mitchell,4,US,1028,15345.4909,0,#N/A
43873,2001-08-01,2001-08-13,2001-08-08,7,On time,0,78,250,276,Linda C Mitchell,4,US,1001,54887.0759,0,#N/A
43874,2001-08-01,2001-08-13,2001-08-08,7,On time,0,22,102,277,Jillian Carson,3,US,562,556.2026,0,#N/A
43875,2001-08-01,2001-08-13,2001-08-08,7,On time,0,278,163,279,Tsvi Michael Reiter,5,US,30,163975.1393,0,#N/A
43876,2001-08-01,2001-08-13,2001-08-08,7,On time,0,270,871,275,Michael G Blythe,2,US,784,9488.4616,0,#N/A
43877,2001-08-01,2001-08-13,2001-08-08,7,On time,0,73,490,280,Pamela O Ansman-Wolfe,1,US,840,27308.9192,0,#N/A
43878,2001-08-01,2001-08-13,2001-08-08,7,On time,0,144,207,275,Michael G Blythe,2,US,770,5410.064,0,#N/A
43879,2001-08-01,2001-08-13,2001-08-08,7,On time,0,569,28,282,José Edvaldo Saraiva,6,Canada,540,28838.922,0,#N/A
43880,2001-08-01,2001-08-13,2001-08-08,7,On time,0,336,340,278,Garrett R Vargas,6,Canada,501,20559.1571,0,#N/A
43881,2001-08-01,2001-08-13,2001-08-08,7,On time,0,346,893,277,Jillian Carson,3,US,598,51461.5538,0,#N/A
43882,2001-08-01,2001-08-13,2001-08-08,7,On time,0,335,88,282,José Edvaldo Saraiva,6,Canada,500,2685.142,0,#N/A
43883,2001-08-01,2001-08-13,2001-08-08,7,On time,0,684,271,275,Michael G Blythe,2,US,829,24351.6788,0,#N/A
43884,2001-08-01,2001-08-13,2001-08-08,7,On time,0,623,418,277,Jillian Carson,3,US,11382,154912.0712,0,#N/A
43885,2001-08-01,2001-08-13,2001-08-08,7,On time,0,492,305,276,Linda C Mitchell,4,US,1070,81.8805,0,#N/A
43886,2001-08-01,2001-08-13,2001-08-08,7,On time,0,317,245,282,José Edvaldo Saraiva,6,Canada,497,22997.7327,0,#N/A
43887,2001-08-01,2001-08-13,2001-08-08,7,On time,0,548,10,279,Tsvi Michael Reiter,5,US,970,556.2026,0,#N/A
43888,2001-08-01,2001-08-13,2001-08-08,7,On time,0,136,345,282,José Edvaldo Saraiva,6,Canada,466,19178.1716,0,#N/A
43889,2001-08-01,2001-08-13,2001-08-08,7,On time,0,661,383,278,Garrett R Vargas,6,Canada,553,2754.1906,0,#N/A
43890,2001-08-01,2001-08-13,2001-08-08,7,On time,0,354,33,278,Garrett R Vargas,6,Canada,504,99923.8654,0,#N/A
43891,2001-08-01,2001-08-13,2001-08-08,7,On time,0,29,360,282,José Edvaldo Saraiva,6,Canada,449,43182.223,0,#N/A
43892,2001-08-01,2001-08-13,2001-08-08,7,On time,0,167,263,281,Shu K Ito,4,US,1015,21922.761,0,#N/A
43893,2001-08-01,2001-08-13,2001-08-08,7,On time,0,370,467,282,José Edvaldo Saraiva,6,Canada,505,556.2026,0,#N/A
43894,2001-08-01,2001-08-13,2001-08-08,7,On time,0,559,574,280,Pamela O Ansman-Wolfe,1,US,892,43077.1098,0,#N/A
43895,2001-08-01,2001-08-13,2001-08-08,7,On time,0,469,290,280,Pamela O Ansman-Wolfe,1,US,884,43115.5616,0,#N/A
43896,2001-08-01,2001-08-13,2001-08-08,7,On time,0,256,423,277,Jillian Carson,4,US,588,5747.6942,0,#N/A
43897,2001-08-01,2001-08-13,2001-08-08,7,On time,0,312,40,276,Linda C Mitchell,4,US,1040,67859.861,0,#N/A
43898,2001-08-01,2001-08-13,2001-08-08,7,On time,0,84,252,278,Garrett R Vargas,6,Canada,459,67799.7723,0,#N/A
43899,2001-08-01,2001-08-13,2001-08-08,7,On time,0,364,469,277,Jillian Carson,3,US,600,15854.7481,0,#N/A
43900,2001-08-01,2001-08-13,2001-08-08,7,On time,0,422,437,279,Tsvi Michael Reiter,5,US,954,45908.3052,0,#N/A
43901,2001-08-01,2001-08-13,2001-08-08,7,On time,0,385,462,276,Linda C Mitchell,4,US,1053,30070.7816,0,#N/A
43902,2001-08-01,2001-08-13,2001-08-08,7,On time,0,566,25,279,Tsvi Michael Reiter,5,US,972,70330.3009,0,#N/A
43903,2001-08-01,2001-08-13,2001-08-08,7,On time,0,63,536,279,Tsvi Michael Reiter,5,US,915,22.3061,0,#N/A
43904,2001-08-01,2001-08-13,2001-08-08,7,On time,0,255,876,277,Jillian Carson,4,US,587,15105.0935,0,#N/A
43905,2001-08-01,2001-08-13,2001-08-08,7,On time,0,612,400,279,Tsvi Michael Reiter,5,US,979,13134.9115,0,#N/A
43906,2001-08-01,2001-08-13,2001-08-08,7,On time,0,309,41,277,Jillian Carson,4,US,593,43677.0115,0,#N/A
43907,2001-08-01,2001-08-13,2001-08-08,7,On time,0,342,342,275,Michael G Blythe,2,US,792,19444.9041,0,#N/A
43908,2001-08-01,2001-08-13,2001-08-08,7,On time,0,432,278,275,Michael G Blythe,2,US,802,3402.3127,0,#N/A
43909,2001-08-01,2001-08-13,2001-08-08,7,On time,0,326,337,283,David R Campbell,1,US,869,33994.2813,0,#N/A
43910,2001-08-01,2001-08-13,2001-08-08,7,On time,0,45,530,279,Tsvi Michael Reiter,5,US,913,25793.4186,0,#N/A
43911,2001-08-01,2001-08-13,2001-08-08,7,On time,0,433,155,280,Pamela O Ansman-Wolfe,1,US,880,26197.5398,0,#N/A
43912,2001-08-01,2001-08-13,2001-08-08,7,On time,0,403,409,276,Linda C Mitchell,4,US,1056,17389.2978,0,#N/A
43913,2001-08-01,2001-08-13,2001-08-08,7,On time,0,40,323,277,Jillian Carson,4,US,564,48651.734,0,#N/A
43914,2001-08-01,2001-08-13,2001-08-08,7,On time,0,401,39,281,Shu K Ito,1,US,1054,10807.6417,0,#N/A
43915,2001-08-01,2001-08-13,2001-08-08,7,On time,0,287,235,275,Michael G Blythe,3,US,785,5370.284,0,#N/A
43916,2001-08-01,2001-08-13,2001-08-08,7,On time,0,348,29,276,Linda C Mitchell,3,US,1046,52332.879,0,#N/A
43917,2001-08-01,2001-08-13,2001-08-08,7,On time,0,218,442,283,David R Campbell,1,US,857,28326.9314,0,#N/A
43918,2001-08-01,2001-08-13,2001-08-08,7,On time,1,22041,8233,,#N/A,6,Canada,18086,3953.9884,9,Quality
43919,2001-08-01,2001-08-13,2001-08-08,7,On time,1,12124,17687,,#N/A,7,France,27575,3953.9884,9,Quality
43920,2001-08-01,2001-08-13,2001-08-08,7,On time,1,28066,17264,,#N/A,4,US,27151,3953.9884,9,Quality
43921,2001-08-01,2001-08-13,2001-08-08,7,On time,1,16743,8663,,#N/A,9,Australia,18516,3953.9884,9,Quality
43922,2001-08-01,2001-08-13,2001-08-08,7,On time,1,13546,16340,,#N/A,8,Germany,26226,3953.9884,9,Quality
43923,2001-08-02,2001-08-14,2001-08-09,7,On time,1,28018,18976,,#N/A,4,US,28877,3953.9884,9,Quality
43924,2001-08-02,2001-08-14,2001-08-09,7,On time,1,12132,19810,,#N/A,7,France,29716,3953.9884,9,Quality
43925,2001-08-02,2001-08-14,2001-08-09,7,On time,1,16661,18585,,#N/A,9,Australia,28478,3953.9884,9,Quality
43926,2001-08-03,2001-08-15,2001-08-10,7,On time,1,11055,8689,,#N/A,9,Australia,18542,3729.364,0,#N/A
43927,2001-08-03,2001-08-15,2001-08-10,7,On time,1,16662,16816,,#N/A,9,Australia,26702,3953.9884,9,Quality
43928,2001-08-03,2001-08-15,2001-08-10,7,On time,1,16740,4569,,#N/A,9,Australia,14404,3953.9884,9,Quality
43929,2001-08-03,2001-08-15,2001-08-10,7,On time,1,25270,15521,,#N/A,9,Australia,25405,772.5036,0,#N/A
43930,2001-08-04,2001-08-16,2001-08-11,7,On time,1,28038,18376,,#N/A,4,US,28267,3953.9884,9,Quality
43931,2001-08-04,2001-08-16,2001-08-11,7,On time,1,13548,7783,,#N/A,8,Germany,17636,3953.9884,9,Quality
43932,2001-08-04,2001-08-16,2001-08-11,7,On time,1,16741,16517,,#N/A,9,Australia,26403,3953.9884,9,Quality
43933,2001-08-04,2001-08-16,2001-08-11,7,On time,1,11031,13117,,#N/A,9,Australia,22987,3756.989,0,#N/A
43934,2001-08-04,2001-08-16,2001-08-11,7,On time,1,11034,8857,,#N/A,9,Australia,18711,3756.989,0,#N/A
43935,2001-08-05,2001-08-17,2001-08-12,7,On time,1,20048,6800,,#N/A,10,Great Britain,16643,772.5036,0,#N/A
43936,2001-08-05,2001-08-17,2001-08-12,7,On time,1,28065,17070,,#N/A,4,US,26957,3953.9884,9,Quality
43937,2001-08-05,2001-08-17,2001-08-12,7,On time,1,17047,14375,,#N/A,9,Australia,24245,3953.9884,9,Quality
43938,2001-08-05,2001-08-17,2001-08-12,7,On time,1,16686,5502,,#N/A,9,Australia,15337,3953.9884,9,Quality
43939,2001-08-05,2001-08-17,2001-08-12,7,On time,1,16659,11422,,#N/A,9,Australia,21292,3953.9884,9,Quality
43940,2001-08-05,2001-08-17,2001-08-12,7,On time,1,25294,7721,,#N/A,9,Australia,17574,772.5036,0,#N/A
43941,2001-08-06,2001-08-18,2001-08-13,7,On time,1,13600,9329,,#N/A,10,Great Britain,19186,3953.9884,9,Quality
43942,2001-08-06,2001-08-18,2001-08-13,7,On time,1,17051,5031,,#N/A,9,Australia,14866,3953.9884,9,Quality
43943,2001-08-06,2001-08-18,2001-08-13,7,On time,1,14565,9629,,#N/A,4,US,19488,772.5036,0,#N/A
43944,2001-08-06,2001-08-18,2001-08-13,7,On time,1,11054,8990,,#N/A,9,Australia,18844,3756.989,0,#N/A
43945,2001-08-06,2001-08-18,2001-08-13,7,On time,1,16675,9889,,#N/A,9,Australia,19751,3953.9884,9,Quality
43946,2001-08-06,2001-08-18,2001-08-13,7,On time,1,16687,13646,,#N/A,9,Australia,23516,3953.9884,9,Quality
43947,2001-08-06,2001-08-18,2001-08-13,7,On time,1,16712,4221,,#N/A,9,Australia,14056,3953.9884,9,Quality
43948,2001-08-06,2001-08-18,2001-08-13,7,On time,1,11047,12128,,#N/A,9,Australia,21998,3756.989,0,#N/A
43949,2001-08-07,2001-08-19,2001-08-14,7,On time,1,27726,10074,,#N/A,4,US,19937,3953.9884,9,Quality
43950,2001-08-07,2001-08-19,2001-08-14,7,On time,1,28014,10567,,#N/A,4,US,20434,3953.9884,9,Quality
43951,2001-08-07,2001-08-19,2001-08-14,7,On time,1,16696,5098,,#N/A,9,Australia,14933,3953.9884,9,Quality
43952,2001-08-07,2001-08-19,2001-08-14,7,On time,1,16639,14207,,#N/A,9,Australia,24077,3953.9884,9,Quality
43953,2001-08-08,2001-08-20,2001-08-15,7,On time,1,20049,11535,,#N/A,10,Great Britain,21405,772.5036,0,#N/A
43954,2001-08-08,2001-08-20,2001-08-15,7,On time,1,13602,6814,,#N/A,10,Great Britain,16657,3953.9884,9,Quality
43955,2001-08-08,2001-08-20,2001-08-15,7,On time,1,13661,15263,,#N/A,10,Great Britain,25143,3953.9884,9,Quality
43956,2001-08-08,2001-08-20,2001-08-15,7,On time,1,11030,16472,,#N/A,9,Australia,26358,3756.989,0,#N/A
43957,2001-08-09,2001-08-21,2001-08-16,7,On time,1,28068,2225,,#N/A,4,US,12047,3953.9884,9,Quality
43958,2001-08-09,2001-08-21,2001-08-16,7,On time,1,16658,8162,,#N/A,9,Australia,18015,3953.9884,9,Quality
43959,2001-08-09,2001-08-21,2001-08-16,7,On time,1,11035,13148,,#N/A,9,Australia,23018,3729.364,0,#N/A
43960,2001-08-09,2001-08-21,2001-08-16,7,On time,1,11046,19070,,#N/A,9,Australia,28971,3729.364,0,#N/A
43961,2001-08-10,2001-08-22,2001-08-17,7,On time,1,28031,9745,,#N/A,4,US,19605,3953.9884,9,Quality
43962,2001-08-10,2001-08-22,2001-08-17,7,On time,1,28076,16790,,#N/A,4,US,26676,3953.9884,9,Quality
43963,2001-08-10,2001-08-22,2001-08-17,7,On time,1,16685,12938,,#N/A,9,Australia,22808,3953.9884,9,Quality
43964,2001-08-10,2001-08-22,2001-08-17,7,On time,1,16745,13417,,#N/A,9,Australia,23287,3953.9884,9,Quality
43965,2001-08-10,2001-08-22,2001-08-17,7,On time,1,11038,17843,,#N/A,9,Australia,27731,3729.364,0,#N/A
43966,2001-08-10,2001-08-22,2001-08-17,7,On time,1,11039,14876,,#N/A,9,Australia,24751,3756.989,0,#N/A
43967,2001-08-11,2001-08-23,2001-08-18,7,On time,1,28040,15702,,#N/A,1,US,25586,3953.9884,9,Quality
43968,2001-08-11,2001-08-23,2001-08-18,7,On time,1,28067,18539,,#N/A,4,US,28431,3953.9884,9,Quality
43969,2001-08-11,2001-08-23,2001-08-18,7,On time,1,28071,12020,,#N/A,4,US,21890,3953.9884,9,Quality
43970,2001-08-11,2001-08-23,2001-08-18,7,On time,1,16684,19305,,#N/A,9,Australia,29208,3953.9884,9,Quality
43971,2001-08-11,2001-08-23,2001-08-18,7,On time,1,16657,4009,,#N/A,9,Australia,13844,3953.9884,9,Quality
43972,2001-08-12,2001-08-24,2001-08-19,7,On time,1,21939,15149,,#N/A,6,Canada,25027,3953.9884,9,Quality
43973,2001-08-12,2001-08-24,2001-08-19,7,On time,1,28039,3609,,#N/A,4,US,13444,3953.9884,9,Quality
43974,2001-08-12,2001-08-24,2001-08-19,7,On time,1,13687,15987,,#N/A,10,Great Britain,25873,3953.9884,9,Quality
43975,2001-08-12,2001-08-24,2001-08-19,7,On time,1,13540,14524,,#N/A,8,Germany,24395,3953.9884,9,Quality
43976,2001-08-12,2001-08-24,2001-08-19,7,On time,1,28063,8803,,#N/A,4,US,18656,3953.9884,9,Quality
43977,2001-08-12,2001-08-24,2001-08-19,7,On time,1,16703,15469,,#N/A,9,Australia,25353,3953.9884,9,Quality
43978,2001-08-13,2001-08-25,2001-08-20,7,On time,1,28030,15467,,#N/A,1,US,25351,3953.9884,9,Quality
43979,2001-08-13,2001-08-25,2001-08-20,7,On time,1,14576,2853,,#N/A,1,US,12682,772.5036,0,#N/A
43980,2001-08-13,2001-08-25,2001-08-20,7,On time,1,11048,12713,,#N/A,9,Australia,22583,3729.364,0,#N/A
43981,2001-08-13,2001-08-25,2001-08-20,7,On time,1,16664,9093,,#N/A,9,Australia,18948,3953.9884,9,Quality
43982,2001-08-13,2001-08-25,2001-08-20,7,On time,1,25271,16008,,#N/A,9,Australia,25894,772.5036,0,#N/A
43983,2001-08-14,2001-08-26,2001-08-21,7,On time,1,28017,17400,,#N/A,1,US,27287,3953.9884,9,Quality
43984,2001-08-14,2001-08-26,2001-08-21,7,On time,1,13545,8591,,#N/A,8,Germany,18444,3953.9884,9,Quality
43985,2001-08-14,2001-08-26,2001-08-21,7,On time,1,13515,4061,,#N/A,8,Germany,13896,3953.9884,9,Quality
43986,2001-08-14,2001-08-26,2001-08-21,7,On time,1,28070,14539,,#N/A,4,US,24410,3953.9884,9,Quality
43987,2001-08-15,2001-08-27,2001-08-22,7,On time,1,28042,18114,,#N/A,4,US,28003,3953.9884,9,Quality
43988,2001-08-15,2001-08-27,2001-08-22,7,On time,1,11244,11951,,#N/A,10,Great Britain,21821,3756.989,0,#N/A
43989,2001-08-15,2001-08-27,2001-08-22,7,On time,1,28083,19836,,#N/A,4,US,29742,3953.9884,9,Quality
43990,2001-08-15,2001-08-27,2001-08-22,7,On time,1,25872,7318,,#N/A,1,US,17167,3756.989,0,#N/A
43991,2001-08-15,2001-08-27,2001-08-22,7,On time,1,16660,13619,,#N/A,9,Australia,23489,3953.9884,9,Quality
43992,2001-08-15,2001-08-27,2001-08-22,7,On time,1,16638,17104,,#N/A,9,Australia,26991,3953.9884,9,Quality
43993,2001-08-17,2001-08-29,2001-08-24,7,On time,1,16929,9387,,#N/A,9,Australia,19246,3953.9884,9,Quality
43994,2001-08-18,2001-08-30,2001-08-25,7,On time,1,27681,10966,,#N/A,4,US,20835,3953.9884,9,Quality
43995,2001-08-18,2001-08-30,2001-08-25,7,On time,1,21813,3658,,#N/A,6,Canada,13493,3953.9884,9,Quality
43996,2001-08-18,2001-08-30,2001-08-25,7,On time,1,27920,18304,,#N/A,4,US,28195,3953.9884,9,Quality
43997,2001-08-18,2001-08-30,2001-08-25,7,On time,1,28022,16455,,#N/A,4,US,26341,3953.9884,9,Quality
43998,2001-08-18,2001-08-30,2001-08-25,7,On time,1,11033,8675,,#N/A,9,Australia,18528,3729.364,0,#N/A
43999,2001-08-18,2001-08-30,2001-08-25,7,On time,1,28047,9498,,#N/A,1,US,19357,3953.9884,9,Quality
44000,2001-08-19,2001-08-31,2001-08-26,7,On time,1,27918,11722,,#N/A,4,US,21592,3953.9884,9,Quality
44001,2001-08-19,2001-08-31,2001-08-26,7,On time,1,28044,14844,,#N/A,4,US,24719,3953.9884,9,Quality
44002,2001-08-19,2001-08-31,2001-08-26,7,On time,1,14572,6787,,#N/A,4,US,16629,772.5036,0,#N/A
44003,2001-08-19,2001-08-31,2001-08-26,7,On time,1,19325,11249,,#N/A,8,Germany,21119,772.5036,0,#N/A
44004,2001-08-19,2001-08-31,2001-08-26,7,On time,1,28061,16440,,#N/A,4,US,26326,3953.9884,9,Quality
44005,2001-08-19,2001-08-31,2001-08-26,7,On time,1,26629,6462,,#N/A,6,Canada,16299,772.5036,0,#N/A
44006,2001-08-19,2001-08-31,2001-08-26,7,On time,1,16744,11592,,#N/A,9,Australia,21462,3953.9884,9,Quality
44007,2001-08-19,2001-08-31,2001-08-26,7,On time,1,25555,3940,,#N/A,9,Australia,13775,772.5036,0,#N/A
44008,2001-08-20,2001-09-01,2001-08-27,7,On time,1,27678,15647,,#N/A,1,US,25531,3953.9884,9,Quality
44009,2001-08-20,2001-09-01,2001-08-27,7,On time,1,27759,7142,,#N/A,1,US,16988,3953.9884,9,Quality
44010,2001-08-20,2001-09-01,2001-08-27,7,On time,1,13680,7081,,#N/A,10,Great Britain,16926,3953.9884,9,Quality
44011,2001-08-20,2001-09-01,2001-08-27,7,On time,1,13514,19022,,#N/A,8,Germany,28923,3953.9884,9,Quality
44012,2001-08-20,2001-09-01,2001-08-27,7,On time,1,11052,14476,,#N/A,9,Australia,24347,3729.364,0,#N/A
44013,2001-08-20,2001-09-01,2001-08-27,7,On time,1,16928,15037,,#N/A,9,Australia,24913,3953.9884,9,Quality
44014,2001-08-21,2001-09-02,2001-08-28,7,On time,1,27917,7238,,#N/A,4,US,17086,3953.9884,9,Quality
44015,2001-08-21,2001-09-02,2001-08-28,7,On time,1,13693,7454,,#N/A,10,Great Britain,17306,3953.9884,9,Quality
44016,2001-08-21,2001-09-02,2001-08-28,7,On time,1,11247,5063,,#N/A,10,Great Britain,14898,3729.364,0,#N/A
44017,2001-08-21,2001-09-02,2001-08-28,7,On time,1,28078,16151,,#N/A,1,US,26037,3953.9884,9,Quality
44018,2001-08-21,2001-09-02,2001-08-28,7,On time,1,25876,16204,,#N/A,1,US,26090,3729.364,0,#N/A
44019,2001-08-21,2001-09-02,2001-08-28,7,On time,1,16701,1609,,#N/A,9,Australia,11429,3953.9884,9,Quality
44020,2001-08-21,2001-09-02,2001-08-28,7,On time,1,16931,3685,,#N/A,9,Australia,13520,3953.9884,9,Quality
44021,2001-08-21,2001-09-02,2001-08-28,7,On time,1,11032,15440,,#N/A,9,Australia,25324,3729.364,0,#N/A
44022,2001-08-22,2001-09-03,2001-08-29,7,On time,1,22008,11155,,#N/A,6,Canada,21025,3953.9884,9,Quality
44023,2001-08-22,2001-09-03,2001-08-29,7,On time,1,19830,2544,,#N/A,6,Canada,12371,3729.364,0,#N/A
44024,2001-08-22,2001-09-03,2001-08-29,7,On time,1,16663,4166,,#N/A,9,Australia,14001,3953.9884,9,Quality
44025,2001-08-22,2001-09-03,2001-08-29,7,On time,1,16708,15409,,#N/A,9,Australia,25292,3953.9884,9,Quality
44026,2001-08-22,2001-09-03,2001-08-29,7,On time,1,17045,19469,,#N/A,9,Australia,29375,3953.9884,9,Quality
44027,2001-08-23,2001-09-04,2001-08-30,7,On time,1,21921,3489,,#N/A,6,Canada,13324,3953.9884,9,Quality
44028,2001-08-23,2001-09-04,2001-08-30,7,On time,1,17048,17953,,#N/A,9,Australia,27841,3953.9884,9,Quality
44029,2001-08-23,2001-09-04,2001-08-30,7,On time,1,11050,16537,,#N/A,9,Australia,26423,3729.364,0,#N/A
44030,2001-08-24,2001-09-05,2001-08-31,7,On time,1,12131,14174,,#N/A,7,France,24044,3953.9884,9,Quality
44031,2001-08-24,2001-09-05,2001-08-31,7,On time,1,13689,14421,,#N/A,10,Great Britain,24291,3953.9884,9,Quality
44032,2001-08-24,2001-09-05,2001-08-31,7,On time,1,11243,12912,,#N/A,10,Great Britain,22782,3756.989,0,#N/A
44033,2001-08-24,2001-09-05,2001-08-31,7,On time,1,16693,5691,,#N/A,9,Australia,15526,3953.9884,9,Quality
44034,2001-08-24,2001-09-05,2001-08-31,7,On time,1,16702,18871,,#N/A,9,Australia,28770,3953.9884,9,Quality
44035,2001-08-24,2001-09-05,2001-08-31,7,On time,1,16707,18326,,#N/A,9,Australia,28217,3953.9884,9,Quality
44036,2001-08-24,2001-09-05,2001-08-31,7,On time,1,17046,3169,,#N/A,9,Australia,13001,3953.9884,9,Quality
44037,2001-08-24,2001-09-05,2001-08-31,7,On time,1,25272,12354,,#N/A,9,Australia,22224,772.5036,0,#N/A
44038,2001-08-24,2001-09-05,2001-08-31,7,On time,1,25868,11316,,#N/A,4,US,21186,3756.989,0,#N/A
44039,2001-08-25,2001-09-06,2001-09-01,7,On time,1,17971,2619,,#N/A,7,France,12447,772.5036,0,#N/A
44040,2001-08-25,2001-09-06,2001-09-01,7,On time,1,11057,16162,,#N/A,9,Australia,26048,3729.364,0,#N/A
44041,2001-08-25,2001-09-06,2001-09-01,7,On time,1,16742,16342,,#N/A,9,Australia,26228,3953.9884,9,Quality
44042,2001-08-26,2001-09-07,2001-09-02,7,On time,1,13678,3661,,#N/A,10,Great Britain,13496,3953.9884,9,Quality
44043,2001-08-26,2001-09-07,2001-09-02,7,On time,1,13679,16843,,#N/A,10,Great Britain,26729,3953.9884,9,Quality
44044,2001-08-26,2001-09-07,2001-09-02,7,On time,1,13690,5079,,#N/A,10,Great Britain,14914,3953.9884,9,Quality
44045,2001-08-26,2001-09-07,2001-09-02,7,On time,1,28394,11137,,#N/A,7,France,21007,3756.989,0,#N/A
44046,2001-08-26,2001-09-07,2001-09-02,7,On time,1,28064,11120,,#N/A,1,US,20990,3953.9884,9,Quality
44047,2001-08-26,2001-09-07,2001-09-02,7,On time,1,25878,18469,,#N/A,4,US,28360,3756.989,0,#N/A
44048,2001-08-26,2001-09-07,2001-09-02,7,On time,1,16713,16394,,#N/A,9,Australia,26280,3953.9884,9,Quality
44049,2001-08-27,2001-09-08,2001-09-03,7,On time,1,13538,6599,,#N/A,8,Germany,16438,3953.9884,9,Quality
44050,2001-08-27,2001-09-08,2001-09-03,7,On time,1,17050,7920,,#N/A,9,Australia,17773,3953.9884,9,Quality
44051,2001-08-28,2001-09-09,2001-09-04,7,On time,1,13691,8053,,#N/A,10,Great Britain,17906,3953.9884,9,Quality
44052,2001-08-28,2001-09-09,2001-09-04,7,On time,1,16637,16215,,#N/A,9,Australia,26101,3953.9884,9,Quality
44053,2001-08-29,2001-09-10,2001-09-05,7,On time,1,19329,14663,,#N/A,8,Germany,24536,772.5036,0,#N/A
44054,2001-08-29,2001-09-10,2001-09-05,7,On time,1,13542,7718,,#N/A,8,Germany,17571,3953.9884,9,Quality
44055,2001-08-29,2001-09-10,2001-09-05,7,On time,1,13543,19366,,#N/A,8,Germany,29271,3953.9884,9,Quality
44056,2001-08-29,2001-09-10,2001-09-05,7,On time,1,13559,13327,,#N/A,8,Germany,23197,3953.9884,9,Quality
44057,2001-08-29,2001-09-10,2001-09-05,7,On time,1,14577,1885,,#N/A,1,US,11705,772.5036,0,#N/A
44058,2001-08-29,2001-09-10,2001-09-05,7,On time,1,11056,7628,,#N/A,9,Australia,17481,3729.364,0,#N/A
44059,2001-08-29,2001-09-10,2001-09-05,7,On time,1,16688,9615,,#N/A,9,Australia,19474,3953.9884,9,Quality
44060,2001-08-29,2001-09-10,2001-09-05,7,On time,1,25273,4362,,#N/A,9,Australia,14197,772.5036,0,#N/A
44061,2001-08-30,2001-09-11,2001-09-06,7,On time,1,27919,5789,,#N/A,1,US,15624,3953.9884,9,Quality
44062,2001-08-30,2001-09-11,2001-09-06,7,On time,1,28041,9763,,#N/A,1,US,19623,3953.9884,9,Quality
44063,2001-08-30,2001-09-11,2001-09-06,7,On time,1,11240,13559,,#N/A,10,Great Britain,23429,3756.989,0,#N/A
44064,2001-08-30,2001-09-11,2001-09-06,7,On time,1,22050,14376,,#N/A,6,Canada,24246,3953.9884,9,Quality
44065,2001-08-30,2001-09-11,2001-09-06,7,On time,1,28062,3638,,#N/A,4,US,13473,3953.9884,9,Quality
44066,2001-08-30,2001-09-11,2001-09-06,7,On time,1,25867,15645,,#N/A,4,US,25529,3756.989,0,#N/A
44067,2001-08-30,2001-09-11,2001-09-06,7,On time,1,17049,16569,,#N/A,9,Australia,26455,3953.9884,9,Quality
44068,2001-08-31,2001-09-12,2001-09-07,7,On time,1,13541,8146,,#N/A,8,Germany,17999,3953.9884,9,Quality
44069,2001-08-31,2001-09-12,2001-09-07,7,On time,1,28395,19340,,#N/A,7,France,29244,3729.364,0,#N/A
44070,2001-08-31,2001-09-12,2001-09-07,7,On time,1,19829,3476,,#N/A,6,Canada,13311,3729.364,0,#N/A
44071,2001-08-31,2001-09-12,2001-09-07,7,On time,1,16691,14247,,#N/A,9,Australia,24117,3953.9884,9,Quality
44072,2001-08-31,2001-09-12,2001-09-07,7,On time,1,16656,4758,,#N/A,9,Australia,14593,3953.9884,9,Quality
44073,2001-08-31,2001-09-12,2001-09-07,7,On time,1,11044,4444,,#N/A,9,Australia,14279,3729.364,0,#N/A
44074,2001-09-01,2001-09-13,2001-09-08,7,On time,0,216,127,275,Michael G Blythe,2,US,778,1118.6137,0,#N/A
44075,2001-09-01,2001-09-13,2001-09-08,7,On time,0,92,171,283,David R Campbell,1,US,843,35066.5467,0,#N/A
44076,2001-09-01,2001-09-13,2001-09-08,7,On time,0,562,573,277,Jillian Carson,3,US,620,5410.064,0,#N/A
44077,2001-09-01,2001-09-13,2001-09-08,7,On time,0,173,261,282,José Edvaldo Saraiva,6,Canada,473,8078.5651,0,#N/A
44078,2001-09-01,2001-09-13,2001-09-08,7,On time,0,272,161,283,David R Campbell,1,US,863,37323.8614,0,#N/A
44079,2001-09-01,2001-09-13,2001-09-08,7,On time,0,57,534,277,Jillian Carson,3,US,565,34083.5743,0,#N/A
44080,2001-09-01,2001-09-13,2001-09-08,7,On time,0,439,280,276,Linda C Mitchell,4,US,1062,13.6468,0,#N/A
44081,2001-09-01,2001-09-13,2001-09-08,7,On time,0,118,516,282,José Edvaldo Saraiva,6,Canada,463,49884.7001,0,#N/A
44082,2001-09-01,2001-09-13,2001-09-08,7,On time,0,47,354,268,Stephen Y Jiang,6,Canada,452,2705.032,0,#N/A
44083,2001-09-01,2001-09-13,2001-09-08,7,On time,0,631,537,278,Garrett R Vargas,6,Canada,548,1797.6453,0,#N/A
44084,2001-09-01,2001-09-13,2001-09-08,7,On time,0,551,11,282,José Edvaldo Saraiva,6,Canada,537,10780.3482,0,#N/A
